esm.rowID.w1,esm.IDnum.w1,esm.startDateTime.w1,esm.endDateTime.w1,esm.PRO01.w1,esm.PRO02.w1,esm.PRO03.w1,esm.PRO04.w1,esm.PRO05.w1,esm.PRO06.w1,esm.PRO07.w1,esm.PRO08.w1,esm.PRO09.w1,esm.OR.w1,esm.NQ11.w1,esm.NQ12.w1,esm.EXT.w1,esm.AGR.w1,esm.CON.w1,esm.NEU.w1,esm.NQ01.w1,esm.BFI37.w1,esm.BFI21.w1,esm.BFI23.w1,esm.BFI09.w1,esm.NQ09.w1,esm.NQ07.w1,esm.BFI04.w1,esm.NQ33.w1,esm.BFI36.w1,esm.BFI32.w1,esm.BFI13.w1,esm.BFI19.w1,esm.BH01.w1,esm.BH02.w1,esm.ACT12.w1,esm.BH03.w1,esm.BH04.w1,esm.BH05.w1,esm.BH06.w1,esm.BH07.w1,esm.ACT13.w1,esm.ACT18.w1,esm.BH08.w1,esm.ACT06.w1,esm.ACT39.w1,esm.ST01.w1,esm.ST02.w1,esm.ST03.w1,esm.ST04.w1,esm.AGQ13.w1,esm.ST06.w1,esm.ST07.w1,esm.ERQ02.w1,esm.ST09.w1,esm.ST10.w1,esm.ST11.w1,esm.ST12.w1,esm.ST13.w1,esm.ST14.w1,esm.ST15.w1,esm.ST16.w1,esm.ST17.w1,esm.ST18.w1,esm.ST19.w1,esm.ST20.w1,esm.ST21.w1,esm.ST22.w1,esm.ST23.w1,esm.ST24.w1,esm.ERQ02.d.w1,esm.ERQ05.d.w1,esm.ERQ06.d.w1,esm.ERQ08.d.w1,esm.i1.NOM20.d.w1,esm.CESD01.w1,esm.CESD02.w1,esm.CESD03.w1,esm.CESD04.w1,esm.CESD05.w1,esm.CESD06.w1,esm.CESD07.w1,esm.CESD08.w1,esm.CESD09.w1,esm.CESD10.w1
R_3JH1OIic5jbkx2R,10272,(09/21/13 15:30:40),(09/21/13 15:32:15),49,2,2,6,2,6,1,95,NA,Studying economics,2,5,1.5,3.5,3,3.66666666666667,3,3,4,3,1,1,3,1,2,1,4,3,5,1,1,1,0,0,0,0,0,0,0,3,3,5,2,2,0,0,3,2,2,4,2,0,0,1,1,NA,NA,5,5,3,5,4,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_3KUc4ymslM1WOR7,10272,(09/21/13 18:12:15),(09/21/13 18:13:36),49,3,3,6,3,6,1,81,NA,Studying for business midterm,3,4,1.5,NA,3,4.33333333333333,2,NA,4,2,1,1,2,3,4,1,NA,2,5,1,1,1,1,0,0,0,0,0,0,3,NA,5,2,1,0,0,3,1,2,4,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_88RWdY2p6DXTjQF,10272,(09/21/13 21:03:39),(09/21/13 21:05:58),49,4,4,6,4,6,1,139,NA,Hanging out with friends,3,3,2.5,2.5,2.5,2.66666666666667,3,3,4,4,4,3,3,2,2,3,2,3,4,1,0,0,0,0,0,0,0,0,0,2,3,2,3,4,0,1,2,3,3,2,3,0,0,2,1,NA,NA,4,3,3,3,3,0,0,0,0,4,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_6EDzLi0l7R1IHWt,10272,(09/22/13 12:07:27),(09/22/13 12:08:58),49,1,1,7,1,7,1,91,NA,PLTL ,3,2,3,4,3,3,3,2,3,2,3,2,3,2,3,3,4,2,4,0,1,0,0,0,0,0,0,0,0,2,2,3,2,3,0,1,4,3,3,4,3,0,0,3,1,NA,NA,2,3,2,3,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_5hcmraWOUL4YIZL,10272,(09/22/13 16:01:36),(09/22/13 16:03:01),49,2,2,7,2,7,1,85,NA,Hanging out with danforths,2,2,2.5,3.5,1.5,2.66666666666667,3,2,4,5,3,3,3,2,2,3,3,2,3,0,0,0,0,0,0,0,0,0,0,2,3,2,3,3,1,1,2,3,3,4,3,0,0,1,1,NA,NA,4,4,2,4,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_eX7iBDnZTkTwdMx,10272,(09/22/13 18:18:54),(09/22/13 18:42:51),49,3,3,7,3,7,1,1437,NA,Studying with friends,3,2,3,4,3,2.66666666666667,4,2,3,4,3,3,4,2,2,3,4,4,3,0,1,0,0,0,0,0,0,0,0,2,3,3,4,4,0,1,3,3,4,3,3,0,0,3,1,NA,NA,4,3,2,4,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_aV4JxgWlIJ09OjH,10272,(09/22/13 22:07:35),(09/22/13 22:13:38),49,4,4,7,4,7,1,363,NA,Baking cookies,4,2,4,4,3.5,2,3,2,2,3,4,3,5,2,2,4,4,4,2,0,0,0,0,0,0,1,0,0,0,2,2,2,3,3,0,1,3,4,3,3,3,0,0,4,1,NA,NA,4,4,4,3,3,0,0,0,0,3,2,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_4OaXoiYPTuqZ3wx,10272,(09/23/13 12:45:10),(09/23/13 12:48:14),49,1,1,8,1,1,0,184,NA,Calc class,3,4,1.5,3,1.5,4,2,2,5,5,2,2,2,4,3,2,2,2,4,0,1,0,0,0,0,0,0,0,1,2,2,4,3,1,0,1,2,2,1,4,3,0,0,1,1,NA,NA,1,3,3,2,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_7anHTKDW1iOQ4aF,10272,(09/23/13 15:08:43),(09/23/13 15:09:42),49,2,2,8,2,1,0,59,NA,Studying in my room.,4,2,2,NA,3,2.33333333333333,3,NA,5,3,3,4,3,2,2,3,NA,3,2,1,1,0,0,0,0,0,0,0,0,3,NA,2,4,4,1,0,4,3,2,3,5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_3VIv7SwV22qokKh,10272,(09/23/13 18:00:46),(09/23/13 18:03:32),49,3,3,8,3,1,0,166,NA,Sitting in my room,4,3,1.5,3.5,2,2.66666666666667,2,2,4,5,3,3,3,2,2,1,3,3,3,1,1,0,0,0,0,0,0,0,0,3,2,2,4,4,1,1,2,1,2,3,3,0,0,1,1,NA,NA,5,5,3,4,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_1GhRsA5IcTMfTeZ,10272,(09/23/13 22:28:27),(09/23/13 22:32:26),49,4,4,8,4,1,0,239,NA,Eating dinner ,3,2,4,4,2.5,2.66666666666667,3,2,2,4,3,2,4,2,3,4,4,3,3,0,0,0,0,0,0,0,0,0,0,3,2,2,4,3,1,1,5,3,3,3,3,0,0,1,1,NA,NA,4,4,3,4,3,0,0,0,0,3,4,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_0Dp4TJSIoMx9wR7,10272,(09/24/13 15:04:24),(09/24/13 15:05:52),49,2,2,9,1,2,0,88,NA,In bio class,2,2,2,4,3,2.33333333333333,3,2,4,4,3,3,3,2,3,2,4,4,2,0,1,0,0,0,0,0,0,0,1,2,2,2,3,1,1,1,3,4,2,3,2,0,0,3,1,NA,NA,3,3,3,3,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_4UVzth0MA4JHj7L,10272,(09/24/13 18:03:43),(09/24/13 18:05:13),49,3,3,9,2,2,0,90,NA,Baking with friends,3,5,3,3.5,3,3.66666666666667,3,2,3,3,2,3,2,4,2,3,3,3,3,0,1,0,0,0,0,1,0,0,0,2,2,3,3,4,0,1,3,2,3,4,3,0,0,3,1,NA,NA,3,4,3,4,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_djsjuBLr93EAHMp,10272,(09/25/13 12:15:25),(09/25/13 12:47:23),49,1,1,10,1,3,0,1918,NA,Calc class,3,4,2,3.5,2.5,4,2,2,4,3,1,1,2,3,3,2,3,2,4,0,0,0,0,0,0,0,0,0,1,2,NA,4,3,2,0,1,3,1,2,4,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_5p4Yks6Y4An3t7D,10272,(09/25/13 15:15:55),(09/25/13 15:22:46),49,2,2,10,2,3,0,411,NA,Finishing an application in my room.,3,2,2,3.5,2.5,2.66666666666667,3,2,4,4,3,3,4,2,2,2,3,3,3,1,1,0,0,0,0,0,0,0,0,1,2,3,2,3,0,1,3,3,3,3,4,0,0,1,1,NA,NA,5,5,3,5,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_emMnptRYD2cEFHn,10272,(09/25/13 18:53:39),(09/25/13 18:57:10),49,3,3,10,3,3,0,211,NA,In class,3,4,2.5,3,2.5,3,3,3,4,4,2,3,3,2,2,3,3,3,3,0,0,0,0,0,0,0,0,0,1,2,2,4,3,3,0,1,3,4,3,3,3,0,0,2,1,NA,NA,4,3,3,3,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_3yLLOxPYg818wV7,10272,(09/25/13 21:00:56),(09/25/13 21:13:50),49,4,4,10,4,3,0,774,NA,Study,3,3,3,3.5,4,2.66666666666667,4,2,3,2,3,3,3,2,3,3,3,4,3,1,1,0,0,0,0,0,0,0,0,3,3,4,3,3,1,1,3,3,2,2,3,0,0,2,1,NA,NA,5,5,4,3,3,0,1,1,0,4,3,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_7TCk9i4NJqQwVXT,10272,(09/26/13 12:06:21),(09/26/13 12:07:49),49,1,1,11,1,4,0,88,NA,STudying in the common room,3,3,3.5,3.5,1.5,3,3,1,2,5,2,2,3,2,2,3,2,2,3,0,1,0,1,0,0,0,0,0,0,2,1,4,3,3,0,1,2,4,3,3,3,0,0,3,1,NA,NA,4,4,3,4,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_1TVYVlUJ3ZRLoON,10272,(09/26/13 16:24:32),(09/26/13 16:28:20),49,2,2,11,2,4,0,228,NA,In management 150,3,3,3,3.5,2,3,3,2,3,4,3,3,3,2,3,3,3,2,4,0,1,0,0,0,0,0,0,0,1,2,3,4,3,3,0,1,4,2,2,3,3,0,0,1,1,NA,NA,3,3,2,3,2,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_6E7q1V66Qqvq4G9,10272,(09/26/13 18:27:22),(09/26/13 18:42:33),49,3,3,11,3,4,0,911,NA,In my room with people.,3,4,3.5,3.5,2,2.33333333333333,4,2,3,4,3,3,4,2,2,4,3,2,2,1,0,0,1,0,0,0,0,0,0,4,2,3,4,2,1,1,3,4,3,3,3,0,0,2,1,NA,NA,4,4,3,4,3,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_7U2R3G4n9uv3L2l,10272,(09/27/13 12:37:13),(09/27/13 12:44:34),49,1,1,12,1,5,0,441,NA,In calc class.,3,2,2.5,4,3.5,2.33333333333333,3,1,4,2,3,3,4,2,2,3,3,3,2,0,1,0,0,0,0,0,0,0,1,3,1,3,3,3,0,1,NA,4,4,4,3,0,0,1,1,NA,NA,1,2,3,2,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_2nsrRPYLF77JQCV,10272,(09/27/13 15:03:46),(09/27/13 15:05:38),49,2,2,12,2,5,0,112,NA,Doing a psych study ,4,2,1,3.5,2,2,3,2,5,5,3,4,4,1,4,1,3,3,2,0,1,0,0,0,0,0,0,0,0,3,1,2,1,2,1,1,2,3,1,3,2,0,0,1,1,NA,NA,1,3,2,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_9pOLr6rcohFEvPv,10272,(09/27/13 19:30:48),(09/27/13 19:32:42),49,3,3,12,3,5,0,114,NA,Ate at the loop.,4,2,4,4,3.5,2,4,2,2,2,4,3,4,2,2,4,4,3,2,0,0,0,0,0,0,0,0,0,0,2,2,1,3,3,0,1,2,4,4,3,4,0,0,3,1,NA,NA,4,3,2,3,2,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_d6DmewNImPUw5yR,10272,(09/27/13 22:07:15),(09/27/13 22:11:24),49,4,4,12,4,5,0,249,NA,Hanging out with friends,4,2,3.5,4,3,2.33333333333333,4,2,3,3,3,3,3,2,2,4,4,3,2,0,0,0,0,0,0,0,0,0,0,2,1,2,4,3,0,1,4,3,2,3,3,0,0,3,1,NA,NA,4,4,3,4,3,0,1,0,0,4,3,4,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_6m0Nrjpo6ThcfiZ,10272,(09/28/13 16:52:13),(09/28/13 16:54:53),49,2,2,13,1,6,1,160,NA,Studying for psych ,3,2,1.5,NA,3,2.66666666666667,2,NA,4,3,2,2,4,2,2,1,NA,3,2,1,1,0,0,0,0,0,0,0,0,3,NA,2,3,2,0,0,3,4,2,4,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_cvdpSxTDXihAOLb,10272,(09/28/13 19:48:24),(09/28/13 19:50:29),49,3,3,13,2,6,1,125,NA,Eating dinner.,2,4,3,4,3,3,3,2,3,3,3,3,2,3,5,3,4,3,3,0,0,0,0,0,0,0,0,0,0,2,2,2,4,2,1,1,2,2,1,3,3,0,0,1,1,NA,NA,2,3,2,3,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_87GBvOiQgkJ5JSR,10272,(09/28/13 21:29:23),(09/28/13 21:33:26),49,4,4,13,3,6,1,243,NA,Eating dinner,3,2,3.5,4,3,2,3,2,2,2,4,2,4,2,3,3,4,2,2,1,0,0,0,0,0,0,1,0,0,2,3,3,4,3,0,1,3,4,4,3,3,0,0,2,1,NA,NA,5,5,3,5,4,0,1,1,0,3,4,3,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_2fpHt7Kf7HVdd7T,10272,(09/29/13 12:03:32),(09/29/13 12:04:47),49,1,1,14,1,7,1,75,NA,PLTL,4,2,2.5,4.5,3.5,1.66666666666667,3,1,4,3,4,4,3,1,2,3,4,4,2,0,1,0,0,0,0,0,0,0,0,2,3,3,2,3,0,1,4,4,2,3,2,0,0,3,1,NA,NA,3,4,3,3,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_3L7FIWlOMr01iWV,10272,(09/29/13 18:19:33),(09/29/13 18:45:06),49,3,3,14,2,7,1,1533,NA,Group project,3,3,2.5,4.5,4,2,4,1,5,3,3,3,2,1,2,4,4,5,2,0,1,0,0,0,0,0,0,0,0,2,2,4,3,3,0,1,3,3,2,4,3,0,0,3,1,NA,NA,3,3,3,3,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_00smm0HSN1zwbUp,10272,(09/29/13 22:31:47),(09/29/13 22:34:18),49,4,4,14,3,7,1,151,NA,sitting in my room,3,4,2.5,4,1.5,4.33333333333333,2,2,4,5,1,2,2,4,2,3,4,2,4,1,0,0,0,0,0,0,0,1,0,2,3,4,4,4,1,0,3,4,3,3,4,0,0,1,1,NA,NA,5,5,3,3,3,0,1,0,0,5,4,4,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_87DRhTtNGNZmPXf,10272,(09/30/13 12:19:54),(09/30/13 12:26:51),49,1,1,15,1,1,0,417,NA,Calculus class,3,2,1,3.5,2,3,2,1,5,5,2,3,3,2,2,1,2,3,3,0,1,0,0,0,0,0,0,0,1,3,1,4,3,3,0,1,2,2,1,4,3,0,0,2,1,NA,NA,2,3,3,3,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_5u8KgEFukzJIcN7,10272,(09/30/13 17:43:51),(09/30/13 17:45:07),49,2,2,15,2,1,0,76,NA,Friends,3,3,1.5,2.5,2.5,4,4,3,4,4,2,3,2,4,4,1,2,3,4,1,1,0,0,0,0,0,0,0,0,1,2,4,3,2,0,1,2,2,1,4,3,0,0,1,1,NA,NA,4,3,2,3,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_b1v7P7423Sm1DKd,10272,(09/30/13 18:15:35),(09/30/13 18:23:49),49,3,3,15,3,1,0,494,NA,Business study,2,4,1,4,3.5,3.33333333333333,2,2,5,2,3,2,2,4,4,1,4,3,3,0,0,0,0,0,0,0,0,0,0,3,2,4,2,1,0,1,3,2,1,4,3,0,0,1,1,NA,NA,2,3,3,3,3,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_8tRw2Dl9GoHmQyp,10273,(09/16/13 17:22:24),(09/16/13 19:12:59),19,6,NA,1,0,1,0,6635,NA,Filling out these surveys and sharing my life narrative,3,3,2.5,4.5,4,2.33333333333333,5,1,4,2,3,4,3,2,2,3,4,4,2,0,0,0,1,0,0,1,0,0,0,NA,4,2,2,4,0,1,3,3,3,2,4,1,0,2,1,Started this study,hungry,1,3,3,3,3,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_8zWQesLwtHI0RvL,10273,(09/16/13 23:43:05),(09/16/13 23:47:17),19,4,4,1,1,1,0,252,NA,"Eating dinner, reading articles, hanging with Laura ",2,2,2,3.5,3,2.33333333333333,4,2,4,3,4,4,2,3,3,2,3,3,2,0,1,1,1,0,0,0,0,0,0,3,3,1,1,3,1,1,2,2,3,3,4,0,0,1,1,NA,NA,4,4,3,3,3,0,0,0,1,3,3,4,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_aWzVY2qgXK2GRet,10273,(09/17/13 15:01:37),(09/17/13 15:04:18),19,2,2,2,1,2,0,161,NA,Eating lunch with friends,3,2,4,4,2.5,2.33333333333333,4,2,2,5,4,4,3,3,2,4,4,4,2,0,1,0,0,0,0,0,1,0,0,2,3,2,4,4,1,1,2,3,4,3,4,0,0,3,1,NA,NA,5,5,3,3,3,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_9WQcXxHeKYpbsah,10273,(09/17/13 18:01:57),(09/17/13 18:03:39),19,3,3,2,2,2,0,102,NA,"Studying, eating ",2,2,2,4,3,2.33333333333333,4,1,4,3,4,4,3,3,2,2,3,3,2,0,1,1,0,0,0,0,0,0,0,3,NA,2,4,3,1,1,3,2,2,4,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_cY0W6SKsllnANPn,10273,(09/17/13 21:09:45),(09/17/13 21:13:19),19,4,4,2,3,2,0,214,NA,AKPsi,3,1,4,3.5,4,2,4,3,2,2,3,4,4,1,1,4,4,4,2,0,0,0,1,1,0,0,0,0,0,2,3,2,4,4,0,1,3,4,4,3,3,0,0,4,1,NA,NA,5,5,3,3,3,0,0,1,1,3,3,4,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_4PBqz7VGIWEQYeN,10273,(09/18/13 13:19:26),(09/18/13 13:22:53),19,1,1,3,1,3,0,207,NA,"Tabling, class",3,2,4,4.5,3.5,2.33333333333333,3,1,2,3,3,4,3,2,2,4,4,4,2,0,1,0,0,0,0,0,0,0,1,2,2,2,3,3,0,1,4,4,3,3,3,0,0,4,1,NA,NA,3,3,4,3,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_6gjJUP0fthVE8kZ,10273,(09/18/13 16:12:28),(09/18/13 16:14:38),19,2,2,3,2,3,0,130,NA,Eating; in class,3,3,3,3.5,3,2.33333333333333,4,2,3,3,3,4,3,2,2,3,3,3,2,0,1,1,1,0,0,0,0,0,1,3,2,2,4,2,1,1,2,3,3,3,2,0,0,3,1,NA,NA,4,4,3,3,3,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_0wBTyEbBTub9Kap,10273,(09/18/13 18:12:56),(09/18/13 18:15:19),19,3,3,3,3,3,0,143,NA,Planning my night and showering ,3,2,3,4,3.5,2,4,2,3,2,4,4,3,2,2,3,4,3,2,1,0,1,1,1,0,0,0,0,0,3,2,1,5,4,0,1,2,3,3,3,4,0,0,2,1,NA,NA,3,4,3,3,2,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_9vNa5ceWmyWNmTz,10273,(09/19/13 12:31:55),(09/19/13 12:34:44),19,1,1,4,1,4,0,169,NA,"Going to class, renewing my iEAR, and trying to find cortisone cream for the bug bite on my foot that's making it difficult to walk, and then finally getting coffee and breakfast ",1,4,2,3,3,2.66666666666667,4,3,4,3,2,3,1,1,2,2,3,3,3,0,1,1,1,0,1,1,0,0,1,4,2,4,2,1,1,1,2,1,2,3,2,0,0,4,1,NA,NA,3,3,3,3,2,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_0MSbAm94D9dHzTL,10273,(09/19/13 21:16:09),(09/19/13 21:19:30),19,4,4,4,2,4,0,201,NA,Hanging with friends ,4,2,4,4,3,1.66666666666667,4,2,2,3,4,4,4,1,1,4,4,3,2,0,0,1,1,0,0,0,0,0,0,2,3,1,4,5,0,1,2,5,4,2,4,0,0,4,1,NA,NA,5,5,3,4,3,0,0,1,1,3,3,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_1H0F1l41MoitdGd,10273,(09/20/13 14:22:15),(09/20/13 14:49:38),19,1,1,5,1,5,0,1643,NA,"Eating breakfast, and then showering ",4,2,3,4.5,3,1.66666666666667,4,1,3,3,4,4,3,1,1,3,4,3,2,0,0,1,1,1,0,0,0,0,0,2,2,1,4,4,1,1,2,3,3,3,4,0,0,3,1,NA,NA,4,5,3,3,3,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_8GKYE1Oer7KuswB,10273,(09/20/13 17:08:52),(09/20/13 17:11:40),19,2,2,5,2,5,0,168,NA,Class; picking up packages; reading ,3,3,3,4,2.5,2.33333333333333,4,2,3,4,3,4,3,2,2,3,4,3,2,1,1,1,1,1,0,0,0,0,1,3,3,2,4,2,1,1,3,3,3,3,3,0,0,2,1,NA,NA,4,3,4,3,3,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_509gfVlBzTIRCW9,10273,(09/22/13 12:34:11),(09/22/13 12:37:23),19,1,1,7,1,7,1,192,NA,Pi Phi Down n Dirty philanthropy basketball tournament ,5,2,4.5,4,3,2.33333333333333,5,2,2,3,2,4,5,2,1,5,4,3,1,0,0,1,1,0,0,0,0,0,0,2,2,1,3,5,1,1,2,5,5,NA,4,0,0,4,1,NA,NA,4,5,3,4,3,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_0D4EyYIt9fPKCJ7,10273,(09/22/13 19:50:10),(09/22/13 19:52:53),19,3,3,7,2,7,1,163,NA,eating.... had been at starbucks before/was going to chapter at 6,3,2,3.5,3,2.5,2.33333333333333,4,3,3,3,3,4,3,2,1,4,3,2,2,0,1,1,1,0,0,0,1,0,0,3,3,2,4,4,1,1,3,4,4,3,3,0,0,4,1,NA,NA,5,5,3,4,3,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_6sdEJrBfAx3AXs1,10273,(09/24/13 20:19:22),(09/24/13 20:23:49),19,3,3,9,1,2,0,267,NA,"Study, eating, Tuesday Tea, hanging with Scotty ",3,2,3,4,3,2.33333333333333,4,2,3,3,3,4,4,2,1,3,4,3,2,0,1,1,1,0,0,0,0,0,0,3,4,1,2,4,0,1,3,3,4,2,4,0,0,1,1,NA,NA,5,5,3,4,4,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_9mmKpExBPXz9S29,10273,(09/24/13 21:23:58),(09/24/13 21:26:25),19,4,4,9,2,2,0,147,NA,Bid vote discussion for AKPsi ,3,3,3,3,4,3,4,3,3,2,2,4,3,2,1,3,3,4,3,0,1,0,1,0,0,1,0,0,0,4,3,3,3,3,0,1,3,3,3,3,2,0,0,4,1,NA,NA,4,4,3,3,4,1,0,1,1,2,3,4,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_1H8MXFSeoNbdnYp,10273,(09/25/13 13:59:18),(09/25/13 14:03:23),19,1,1,10,1,3,0,245,NA,"Eating breakfast, studying for my human ev test, talking with Natalie and Laura, going to Sexuality Studies ",3,3,3,3,3.5,2.33333333333333,4,3,3,3,3,4,3,2,1,3,3,4,2,0,1,0,1,0,0,0,0,0,1,2,3,2,3,3,1,1,3,3,3,3,4,0,0,4,1,NA,NA,4,5,3,3,3,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_dgVJjWIwv534QO9,10273,(09/29/13 15:03:54),(09/29/13 15:05:57),19,2,2,14,1,7,1,123,NA,"Talking to my mom, studying in the library ",3,2,2.5,3.5,2.5,1.66666666666667,3,2,4,3,4,4,3,1,2,3,3,2,2,0,1,1,1,1,0,0,1,0,0,2,3,2,3,3,0,1,3,3,3,3,4,0,0,1,1,NA,NA,5,5,3,5,3,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_1BrBSL7Kli8sykB,10273,(09/29/13 22:05:09),(09/29/13 22:07:56),19,4,4,14,2,7,1,167,NA,"Studying in the library, showing people the EAR recordings ",4,2,4,3,3,2,4,3,2,3,3,4,4,1,1,4,3,3,2,0,1,1,1,0,0,0,0,0,0,3,3,2,3,4,0,1,3,4,4,2,4,0,0,3,1,NA,NA,5,5,3,4,3,0,0,1,1,3,3,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_8oE1GGcbcF1qpcV,10273,(09/30/13 15:06:46),(09/30/13 15:10:31),19,2,2,15,1,1,0,225,NA,"In a rocking chair, wandering through the bazaar, going to class",3,2,3,3.5,3,2,4,2,3,3,4,4,3,2,1,3,3,3,2,0,0,0,1,0,0,0,0,0,1,3,2,2,3,3,0,1,2,3,3,3,3,0,0,3,1,NA,NA,4,4,3,3,3,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
